fishcard_12S_all_elas_LA11_1_1,fishcard_12S_all_elas_LA11_1_2,fishcard_12S_all_elas_LA11_1_3,fishcard_12S_all_elas_LA11_2_1,fishcard_12S_all_elas_LA11_2_2,fishcard_12S_all_elas_LA11_2_3,fishcard_12S_all_elas_LA11_3_1,fishcard_12S_all_elas_LA11_3_2,fishcard_12S_all_elas_LA11_3_3,fishcard_12S_all_elas_LA11_4_1,fishcard_12S_all_elas_LA11_4_2,fishcard_12S_all_elas_LA11_4_3,fishcard_12S_all_elas_LA14_1_1,fishcard_12S_all_elas_LA14_1_2,fishcard_12S_all_elas_LA14_1_3,fishcard_12S_all_elas_LA14_2_1,fishcard_12S_all_elas_LA14_2_2,fishcard_12S_all_elas_LA14_2_3,fishcard_12S_all_elas_LA14_3_1,fishcard_12S_all_elas_LA14_3_2,fishcard_12S_all_elas_LA14_3_3,fishcard_12S_all_elas_LA14_4_1,fishcard_12S_all_elas_LA14_4_2,fishcard_12S_all_elas_LA14_4_3,fishcard_12S_all_elas_LA3_1_1,fishcard_12S_all_elas_LA3_1_2,fishcard_12S_all_elas_LA3_1_3,fishcard_12S_all_elas_LA3_2_1,fishcard_12S_all_elas_LA3_2_2,fishcard_12S_all_elas_LA3_2_3,fishcard_12S_all_elas_LA3_3_1,fishcard_12S_all_elas_LA3_3_2,fishcard_12S_all_elas_LA3_3_3,fishcard_12S_all_elas_LA3_4_1,fishcard_12S_all_elas_LA3_4_2,fishcard_12S_all_elas_LA3_4_3,fishcard_12S_all_elas_LA6_1_1,fishcard_12S_all_elas_LA6_1_2,fishcard_12S_all_elas_LA6_1_3,fishcard_12S_all_elas_LA6_2_1,fishcard_12S_all_elas_LA6_2_2,fishcard_12S_all_elas_LA6_2_3,fishcard_12S_all_elas_LA6_3_1,fishcard_12S_all_elas_LA6_3_2,fishcard_12S_all_elas_LA6_3_3,fishcard_12S_all_elas_LA6_4_1,fishcard_12S_all_elas_LA6_4_2,fishcard_12S_all_elas_LA6_4_3,fishcard_12S_all_elas_LB1_0_1,fishcard_12S_all_elas_LB1_0_2,fishcard_12S_all_elas_LB1_0_3,fishcard_12S_all_elas_LB1_1_1,fishcard_12S_all_elas_LB1_1_2,fishcard_12S_all_elas_LB1_1_3,fishcard_12S_all_elas_LB1_2_1,fishcard_12S_all_elas_LB1_2_2,fishcard_12S_all_elas_LB1_2_3,fishcard_12S_all_elas_LB1_3_1,fishcard_12S_all_elas_LB1_3_2,fishcard_12S_all_elas_LB1_3_3,fishcard_12S_all_elas_LB1_4_1,fishcard_12S_all_elas_LB1_4_2,fishcard_12S_all_elas_LB1_4_3,fishcard_12S_all_elas_LB14_1_1,fishcard_12S_all_elas_LB14_1_2,fishcard_12S_all_elas_LB14_1_3,fishcard_12S_all_elas_LB14_2_1,fishcard_12S_all_elas_LB14_2_2,fishcard_12S_all_elas_LB14_2_3,fishcard_12S_all_elas_LB14_3_1,fishcard_12S_all_elas_LB14_3_2,fishcard_12S_all_elas_LB14_3_3,fishcard_12S_all_elas_LB14_4_1,fishcard_12S_all_elas_LB14_4_2,fishcard_12S_all_elas_LB14_4_3,fishcard_12S_all_elas_LB2_1_1,fishcard_12S_all_elas_LB2_1_2,fishcard_12S_all_elas_LB2_1_3,fishcard_12S_all_elas_LB2_2_1,fishcard_12S_all_elas_LB2_2_2,fishcard_12S_all_elas_LB2_2_3,fishcard_12S_all_elas_LB2_3_1,fishcard_12S_all_elas_LB2_3_2,fishcard_12S_all_elas_LB2_3_3,fishcard_12S_all_elas_LB2_4_1,fishcard_12S_all_elas_LB2_4_2,fishcard_12S_all_elas_LB2_4_3,sum.taxonomy
361,40,0,76,41,13,0,36,848,0,0,159,117,4,21,0,0,17,123,0,0,417,0,0,0,262,850,180,46,326,20,18,0,0,0,341,0,210,0,71,98,0,18,0,47,169,30,111,0,0,0,0,0,0,0,349,0,0,0,0,0,1572,0,55,31,1019,54,12,25,268,375,49,7,883,68,8,0,7,0,53,180,0,0,0,501,0,189,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus
0,88,0,692,161,1929,0,5742,0,33,0,0,26,0,0,0,0,0,39,0,0,0,0,0,0,93,0,0,0,8,18,0,0,4,0,24,0,27,0,0,0,0,0,0,86,252,48,199,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,20,4,369,0,107,8,3080,12,338,14,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Bodianus;Bodianus pulcher
0,538,0,0,14,233,174,23,6,30,0,81,0,0,0,0,0,0,0,0,0,0,0,0,57,30,59,156,934,167,5,0,0,7,0,0,0,0,0,0,0,0,0,57,0,0,0,0,89,0,0,0,0,0,62,2047,0,0,0,0,0,0,0,0,0,7,0,9,0,0,43,0,0,0,279,58,4581,53,132,54,380,1433,270,432,179,157,1553,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,102,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1238,0,0,0,0,0,0,0,0,2916,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Aves;Charadriiformes;Laridae;Larus;Larus occidentalis
342,62,0,304,333,0,13,293,431,666,0,621,0,0,0,0,40,0,0,0,0,84,0,6,38,138,116,167,60,37,246,127,0,0,0,129,0,20,74,21,50,0,0,4,0,0,33,0,0,0,0,70,312,0,0,12,247,20,205,0,561,0,0,84,128,556,47,311,57,32,113,198,831,1512,161,0,0,0,60,19,0,0,8,0,96,197,231,Eukaryota;Chordata;Actinopteri;;Sciaenidae;Seriphus;Seriphus politus
16,7850,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,190,0,42,254,0,0,8,0,49,32,0,51,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,352,9,0,3,0,19,0,8,629,23,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Seriola;Seriola dorsalis
91,0,24,6,98,0,0,1406,0,464,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587,22,0,720,6466,947,20,156,0,0,7,349,62,32,53,112,67,52,0,174,100,0,0,577,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Chondrichthyes;Lamniformes;Alopiidae;Alopias;Alopias vulpinus
0,2219,0,0,0,0,0,134,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,55,212,0,183,498,0,7,0,138,743,222,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,8,40,128,0,33,588,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Raja;Beringraja inornata
550,653,93,143,1725,5779,12160,538,740,2737,797,3008,1905,3172,2272,14543,7572,8985,3354,9842,10241,9240,10891,9639,906,2656,3382,1371,3391,6917,6324,2643,18529,6059,3175,3144,499,13666,1015,13131,9827,690,4085,422,4537,2074,4750,3451,4522,117,0,4172,7144,0,480,17,2476,216,1635,5638,0,691,153,415,95,669,875,16,602,1916,2514,3246,3981,1468,766,1728,2321,1905,2867,591,3373,343,2687,4276,7954,1671,5024,Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica
21,0,0,0,0,0,276,0,0,0,0,222,53,0,0,0,0,177,102,0,131,311,0,36,287,1039,223,119,0,0,123,0,30,0,0,151,0,47,0,281,0,253,0,0,189,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,51,500,0,48,26,0,928,0,0,0,0,0,0,231,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;Embiotocidae;Phanerodon;
0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,25,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,99,24,0,0,0,190,818,18,0,0,214,0,28,24,0,9,0,14,1626,60,0,Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata
38,9,0,0,3045,0,0,45,0,444,25,0,0,0,0,29,0,0,0,0,11,0,111,0,0,0,0,30,0,18,9,0,0,197,0,0,11,276,0,28,0,0,5,0,5,11,30,0,0,0,0,0,0,0,0,7,0,0,174,0,0,80,44,0,247,0,0,0,0,65,358,0,0,0,0,0,75,0,0,0,0,0,159,0,0,0,0,Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Tursiops;Tursiops truncatus
0,0,0,181,0,0,1447,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,600,335,388,183,646,50,0,0,425,1045,0,188,0,11,81,0,74,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus alalunga
0,0,0,0,0,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,32,323,0,76,12,83,70,621,887,0,Eukaryota;Chordata;Actinopteri;;Sciaenidae;;
0,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,21,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,14,0,0,0,50,0,0,0,0,0,19,18,0,0,0,0,0,0,0,0,0,1029,448,0,0,0,0,0,0,0,31,17,0,224,Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,251,1095,5,342,40,0,0,62,0,0,7,1210,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;Sphyraenidae;Sphyraena;Sphyraena argentea
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;Clinocottus analis
0,0,159,4,6,17,0,88,0,128,7,314,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,182,0,0,0,512,0,2138,0,0,215,7,0,0,0,0,40,7,0,0,0,0,99,42,0,0,0,0,0,0,0,0,16,0,21,0,Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Synodus;Synodus lucioceps
176,357,26,233,1073,25,0,20,31,0,0,52,0,0,0,0,0,0,0,0,0,45,0,0,0,12,5,0,0,38,0,0,54,0,0,28,0,9,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,183,0,0,5,0,214,0,113,0,0,75,3,92,14,0,79,104,95,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus
49,0,36,528,1109,158,940,0,774,1528,188,18,0,0,0,0,0,0,0,0,5,79,0,0,0,182,0,0,108,0,49,33,374,0,65,171,6,1176,88,0,0,0,0,0,43,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Katsuwonus;Katsuwonus pelamis
0,0,0,0,0,0,0,0,0,0,0,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Chitonotus;Chitonotus pugetensis
34,0,0,0,0,376,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,44,0,147,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Chondrichthyes;;Platyrhinidae;Platyrhinoidis;Platyrhinoidis triseriata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,48,559,859,761,0,0,0,0,0,0,0,0,0,0,37,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Carangiformes;Coryphaenidae;Coryphaena;Coryphaena hippurus
515,0,0,17,8,0,23,0,0,139,35,0,0,0,0,0,0,0,0,63,0,8,0,0,0,259,52,0,594,14,26,188,0,68,0,71,0,0,0,0,0,0,14,0,0,0,0,0,23,4,0,15,0,0,0,21,0,0,0,107,117,0,0,0,8,61,0,0,16,65,0,53,106,71,0,0,0,24,0,0,59,0,0,2,0,125,122,Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi
7,261,58,99,77,25,21,5,0,0,7,111,0,0,0,0,0,0,0,0,30,0,0,0,0,41,0,0,0,0,0,0,49,0,0,0,0,0,2,9,2,0,0,0,43,0,63,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,74,4,0,0,0,19,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;Pomacentridae;Chromis;Chromis punctipinnis
0,0,124,351,0,0,28,0,0,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Scyliorhinidae;Cephaloscyllium;Cephaloscyllium ventriosum
534,200,346,15,88,521,157,0,0,1043,0,9,3105,11377,2334,5143,2017,5575,8221,7244,13350,14910,12807,7533,19,592,43,62,0,0,45,0,273,18,134,28,282,265,25,361,341,69,177,154,614,710,686,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,1487,1779,532,867,631,563,1335,9850,684,1888,1776,55,610,28,1605,167,9493,843,1028,464,2578,3857,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax maculatofasciatus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,610,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Albuliformes;Albulidae;Albula;Albula pacificus
1247,0,0,12,0,0,11,0,0,0,28,291,0,0,6,28,0,0,0,16,0,0,0,12,0,21,220,0,64,0,0,16,16,0,43,0,0,0,0,0,10,0,0,25,0,0,8,11,349,0,0,0,0,0,0,0,0,0,0,16,0,0,0,35,0,0,0,0,4,0,0,0,0,38,0,0,0,0,9,162,103,0,9,0,78,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gentilis
0,0,0,0,147,0,0,13,0,0,0,0,0,0,0,0,0,204,17,0,0,0,0,0,10,0,0,0,19,16,0,0,42,27,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,463,0,0,36,0,33,0,Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador
1218,867,0,3548,0,2950,2139,1874,468,0,2428,765,0,2085,0,0,0,0,0,0,0,196,0,0,6275,0,0,0,0,331,0,0,5016,0,0,0,0,7063,0,0,52,0,149,0,0,0,1229,0,0,0,0,0,843,0,0,5415,1062,0,0,0,4716,0,7475,0,479,0,1070,0,0,0,0,108,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres californica
0,265,0,0,0,0,0,0,0,431,0,0,0,0,21,0,0,0,0,0,12,0,0,0,0,0,29,0,0,0,0,14,0,0,0,0,6,0,14,128,117,0,0,3,13,56,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,300,0,6,0,5,0,0,21,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Xystreurys;Xystreurys liolepis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,297,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,562,0,9,60,8,260,295,0,9,0,143,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lepidogobius;Lepidogobius lepidus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1158,0,0,0,65,0,0,0,17,0,31,43,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,0,0,0,0,376,94,0,619,11,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys guttulatus
1027,6168,592,4557,13564,1201,919,1530,1422,144,211,2852,597,1456,1414,504,540,1858,2822,3100,1921,2027,3436,1627,184,1359,1470,741,107,950,96,152,183,1012,159,591,2712,6598,427,3668,2678,3621,471,557,4716,875,4722,3163,91,3804,0,2184,895,521,144,69,1373,43,1779,874,1013,34,3941,2113,2585,1065,2283,3852,1797,1277,4108,6345,3359,3662,4430,512,564,22,1290,834,1044,435,1236,225,1839,258,634,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;
0,204,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,33,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,2723,0,0,0,0,0,0,0,0,0,0,25,0,0,0,Eukaryota;Chordata;Actinopteri;;Embiotocidae;Phanerodon;Phanerodon vacca
0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,117,20,0,0,0,23,9,0,0,196,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,Eukaryota;Chordata;Aves;Columbiformes;Columbidae;Columba;Columba livia
0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,35,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,940,0,0,1391,Eukaryota;Chordata;Aves;Charadriiformes;Laridae;Larus;
0,1624,0,949,0,0,48,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,1075,0,26,0,0,0,0,280,47,0,466,0,0,0,147,0,Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica
0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;;
0,0,0,0,0,76,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,5,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus azureus
0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;Pomacentridae;Hypsypops;Hypsypops rubicundus
0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,3,0,0,0,0,0,37,0,0,0,0,12,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,90,0,11,0,17,0,9,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Gobiesox;Gobiesox rhessodon
0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Scorpaenichthys;Scorpaenichthys marmoratus
171,1652,27,2024,4490,3782,9922,304,304,555,2560,225,2725,2585,965,1926,1071,609,1057,1538,704,1868,2554,4128,9401,11091,8716,11525,6997,7070,4482,4734,996,2451,2409,15497,0,3615,129,64,798,30,25,84,78,327,567,814,3961,599,0,0,2585,0,206,3028,9,183,51,686,909,32,1254,34,137,81,781,25,47,169,145,0,353,81,899,1069,7621,1058,4305,1277,7324,7609,6923,709,1434,9450,4753,Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis
15784,7543,53797,10507,3912,20629,1975,14620,994,9157,0,25736,4,6699,11,0,8512,19,1232,16,7089,371,0,1665,221,2067,197,287,236,1318,892,2547,355,1338,172,1162,7767,1952,1425,1885,14388,3737,3496,172,1623,12819,1007,1718,878,43,0,430,1557,293,119,19317,6873,107,3745,369,0,1466,21708,477,996,836,1524,590,902,11011,1046,1594,6552,20215,706,292,6,13668,14,1067,8640,8051,6309,22603,11660,41261,3285,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus
0,0,0,52,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,14,60,0,144,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys verticalis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Acanthogobius;Acanthogobius flavimanus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,17,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,6,0,18,0,11,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1853,106,58,87,47,105,0,133,23,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis
0,0,0,55,0,0,0,0,0,0,0,0,56,102,0,7,0,17,405,370,8,52,223,0,0,22,0,2,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Clevelandia;Clevelandia ios
0,0,0,0,0,0,0,78,0,0,0,0,78,0,144,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,788,51,0,24,55,4,0,5,0,106,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Clupeiformes;Dussumieriidae;Etrumeus;Etrumeus teres
